RT,SERIALNO,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,AGEP,MAR,RELP,SCH,SCHL,SEX,WAGP,ESR,HISP,INDP,MSP,OC,OCCP10,PERNP,PINCP,RAC1P,RC
P,2.01E+12,1,1300,-9,22,1071861,13,34,1,0,1,16,2,9600,1,1,4970,1,0,5620,9600,9600,1,0
P,2.01E+12,2,1300,-9,22,1071861,16,44,1,1,1,17,1,15200,1,1,8190,1,0,3930,15200,15200,1,0
P,2.01E+12,1,1501,-9,22,1071861,5,92,1,16,1,20,1,0,6,1,,2,0,,0,14400,1,0
P,2.01E+12,1,1401,-9,22,1071861,21,77,3,0,1,16,2,16100,1,1,5380,4,0,4965,16100,21700,1,0
P,2.01E+12,1,1402,-9,22,1071861,17,61,1,0,1,16,1,50000,1,1,9370,1,0,430,50000,50000,1,0
P,2.01E+12,2,1402,-9,22,1071861,13,55,1,1,1,18,2,0,6,1,,1,0,,0,0,1,0
P,2.01E+12,1,1402,-9,22,1071861,12,60,3,0,1,23,1,0,6,1,,4,0,,0,170000,1,0
P,2.01E+12,1,1401,-9,22,1071861,13,73,2,0,1,16,2,0,6,1,,3,0,,0,12600,1,0
P,2.01E+12,1,1401,-9,22,1071861,22,71,2,0,1,16,2,0,6,1,,3,0,,0,45500,1,0
P,2.01E+12,1,1600,-9,22,1071861,41,81,2,0,1,15,2,0,6,1,,3,0,,0,22800,1,0
P,2.01E+12,2,1600,-9,22,1071861,38,45,3,2,1,16,1,26300,3,1,770,4,0,6440,26300,26300,1,0
P,2.01E+12,3,1600,-9,22,1071861,36,22,5,7,1,18,1,32000,1,1,8680,6,0,310,32000,32000,1,0
P,2.01E+12,1,1502,-9,22,1071861,19,24,5,0,2,21,2,5000,1,1,9160,6,0,2750,5000,5050,1,0
P,2.01E+12,1,1300,-9,22,1071861,9,57,1,0,1,16,1,0,1,1,7770,1,0,4210,49000,49001,1,0
P,2.01E+12,2,1300,-9,22,1071861,10,47,1,1,1,18,2,41000,1,1,770,1,0,5120,41000,41000,1,0
P,2.01E+12,1,1401,-9,22,1071861,10,40,5,0,1,18,2,26000,1,1,7870,6,0,800,26000,27600,2,0
P,2.01E+12,2,1401,-9,22,1071861,11,18,5,2,1,18,2,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,3,1401,-9,22,1071861,17,17,5,2,2,14,2,0,6,1,,6,1,,0,0,2,1
P,2.01E+12,4,1401,-9,22,1071861,12,14,5,2,2,11,2,,,1,,,1,,,,2,1
P,2.01E+12,5,1401,-9,22,1071861,18,64,5,6,1,16,2,10400,1,1,5190,6,0,4720,10400,18500,2,0
P,2.01E+12,6,1401,-9,22,1071861,11,43,3,13,1,16,1,36000,1,1,6380,4,0,5510,36000,36000,2,0
P,2.01E+12,1,1300,-9,22,1071861,14,54,3,0,1,13,1,6000,1,1,770,4,0,6440,6000,6000,1,0
P,2.01E+12,1,1401,-9,22,1071861,20,79,1,0,1,16,1,0,6,1,,1,0,,0,27900,1,0
P,2.01E+12,2,1401,-9,22,1071861,22,79,1,1,1,15,2,0,6,1,,1,0,,0,15700,1,0
P,2.01E+12,1,1600,-9,22,1071861,4,26,1,0,1,16,1,35000,1,1,3770,1,0,136,35000,35000,1,0
P,2.01E+12,2,1600,-9,22,1071861,4,24,1,1,1,16,2,28600,1,1,6870,1,0,5160,28600,28600,1,0
P,2.01E+12,3,1600,-9,22,1071861,9,2,5,2,,,1,,,1,,,1,,,,1,1
P,2.01E+12,4,1600,-9,22,1071861,6,0,5,2,,,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1300,-9,22,1071861,9,63,1,0,1,10,1,0,6,1,770,1,0,6230,0,9600,1,0
P,2.01E+12,2,1300,-9,22,1071861,8,62,1,1,1,17,2,7500,1,1,8680,1,0,4720,7500,7500,1,0
P,2.01E+12,1,1401,-9,22,1071861,18,58,1,0,1,16,1,50000,1,1,3380,1,0,7750,50000,50000,1,0
P,2.01E+12,2,1401,-9,22,1071861,17,52,1,1,1,20,2,18000,1,1,9470,1,0,2015,18000,18000,1,0
P,2.01E+12,3,1401,-9,22,1071861,28,79,2,8,1,16,2,0,6,1,9160,3,0,5700,0,8500,1,0
P,2.01E+12,1,1401,-9,22,1071861,38,57,3,0,1,19,2,0,6,1,,4,0,,0,34000,2,0
P,2.01E+12,2,1401,-9,22,1071861,41,40,5,2,1,15,2,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,3,1401,-9,22,1071861,62,34,5,2,1,16,1,3600,1,1,8680,6,0,4020,3600,3600,2,0
P,2.01E+12,4,1401,-9,22,1071861,49,32,5,2,1,19,2,10000,1,1,6080,6,0,9200,10000,10000,2,0
P,2.01E+12,1,1402,-9,22,1071861,20,46,2,0,1,21,2,49500,1,1,1280,3,0,530,49500,49500,2,0
P,2.01E+12,2,1402,-9,22,1071861,21,16,5,2,3,12,1,9400,6,1,270,6,1,9510,9400,10340,1,1
P,2.01E+12,3,1402,-9,22,1071861,16,12,5,2,3,8,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1300,-9,22,1071861,12,50,1,16,1,11,1,0,6,1,,2,0,,0,0,2,0
P,2.01E+12,1,1401,-9,22,1071861,18,45,1,0,1,16,1,93000,1,1,6680,1,0,8965,93000,93000,2,0
P,2.01E+12,2,1401,-9,22,1071861,12,42,1,1,1,19,2,0,6,1,8190,1,0,5860,0,0,2,0
P,2.01E+12,3,1401,-9,22,1071861,21,16,5,2,2,13,2,0,6,1,,6,1,,0,0,2,1
P,2.01E+12,1,1401,-9,22,1071861,9,35,5,0,1,20,2,31000,1,1,570,6,0,5120,31000,31000,2,0
P,2.01E+12,2,1401,-9,22,1071861,11,14,5,2,2,11,2,,,1,,,1,,,,2,1
P,2.01E+12,3,1401,-9,22,1071861,12,12,5,2,2,9,1,,,1,,,1,,,,2,1
P,2.01E+12,1,1300,-9,22,1071861,5,57,3,0,1,21,1,0,6,1,4890,4,0,4760,0,18700,1,0
P,2.01E+12,1,1501,-9,22,1071861,3,41,5,16,1,13,2,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,1,1402,-9,22,1071861,8,64,1,0,1,16,1,0,6,1,,1,0,,0,47600,1,0
P,2.01E+12,2,1402,-9,22,1071861,6,61,1,1,1,16,2,0,6,1,6890,1,0,5700,0,14400,1,0
P,2.01E+12,3,1402,-9,22,1071861,23,18,5,7,2,18,1,4000,6,1,8680,6,0,4110,4000,4000,1,0
P,2.01E+12,1,1502,-9,22,1071861,13,54,4,0,1,16,1,0,3,1,9180,5,0,4220,0,0,2,0
P,2.01E+12,1,1300,-9,22,1071861,35,31,5,0,1,17,2,0,2,1,8170,6,0,3600,3500,3500,2,0
P,2.01E+12,2,1300,-9,22,1071861,35,3,5,2,1,1,1,,,1,,,1,,,,2,1
P,2.01E+12,1,1300,-9,22,1071861,6,74,2,0,1,20,2,0,6,1,,3,0,,0,25000,2,0
P,2.01E+12,1,1600,-9,22,1071861,30,41,1,0,1,19,1,0,3,1,1280,1,0,140,0,0,1,0
P,2.01E+12,2,1600,-9,22,1071861,26,38,1,1,1,19,2,12000,1,1,7860,1,0,5700,12000,12000,1,0
P,2.01E+12,3,1600,-9,22,1071861,18,14,5,2,2,11,1,,,1,,,1,,,,1,1
P,2.01E+12,4,1600,-9,22,1071861,21,18,5,4,2,16,2,0,3,1,9290,6,0,4600,0,0,1,0
P,2.01E+12,5,1600,-9,22,1071861,23,17,5,4,2,14,2,0,3,1,9920,6,1,9920,0,0,1,1
P,2.01E+12,6,1600,-9,22,1071861,18,11,5,4,2,9,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1300,-9,22,1071861,38,65,2,0,1,19,2,0,6,1,,3,0,,0,11500,1,0
P,2.01E+12,2,1300,-9,22,1071861,48,17,5,7,3,12,1,0,6,1,,6,0,,0,4600,1,1
P,2.01E+12,1,1300,-9,22,1071861,7,79,2,0,1,20,1,4700,6,1,8190,3,0,3255,4700,34700,1,0
P,2.01E+12,1,1402,-9,22,1071861,50,42,1,0,1,21,1,73000,1,1,6070,1,0,5240,73000,103000,1,0
P,2.01E+12,2,1402,-9,22,1071861,43,38,1,1,1,20,2,0,6,1,,1,0,,0,50,1,0
P,2.01E+12,3,1402,-9,22,1071861,60,15,5,2,3,12,2,0,,1,,6,1,,,0,1,1
P,2.01E+12,4,1402,-9,22,1071861,46,11,5,2,3,7,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1501,-9,22,1071861,21,54,3,0,1,16,2,21000,1,1,7070,4,0,410,21000,21000,2,0
P,2.01E+12,1,1401,-9,22,1071861,20,75,2,0,1,9,2,0,6,1,,3,0,,0,11800,1,0
P,2.01E+12,1,1300,-9,22,1071861,18,33,5,16,1,13,1,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,1,1402,-9,22,1071861,22,39,1,0,3,21,2,22000,1,1,7980,1,0,350,22000,26300,1,0
P,2.01E+12,2,1402,-9,22,1071861,25,43,1,1,1,14,1,55000,1,1,770,1,0,220,55000,55000,1,0
P,2.01E+12,3,1402,-9,22,1071861,31,15,5,2,3,12,2,0,,1,,6,1,,,0,1,1
P,2.01E+12,4,1402,-9,22,1071861,23,8,5,2,3,4,2,,,1,,,1,,,,1,1
P,2.01E+12,5,1402,-9,22,1071861,23,5,5,2,3,2,2,,,1,,,1,,,,1,1
P,2.01E+12,6,1402,-9,22,1071861,18,4,5,2,3,1,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,21,89,2,0,1,13,1,0,6,1,,3,0,,0,21900,2,0
P,2.01E+12,2,1502,-9,22,1071861,27,62,5,2,1,21,2,12000,1,1,9160,6,0,5700,12000,12000,2,0
P,2.01E+12,1,1501,-9,22,1071861,9,43,5,0,1,16,1,49800,1,1,4090,6,0,9130,49800,49800,2,0
P,2.01E+12,2,1501,-9,22,1071861,11,0,5,2,,,1,,,1,,,1,,,,2,1
P,2.01E+12,3,1501,-9,22,1071861,13,34,5,10,1,13,1,0,6,1,,6,0,,0,6000,2,0
P,2.01E+12,1,1401,-9,22,1071861,10,82,1,0,1,16,1,0,6,1,,1,0,,0,8600,1,0
P,2.01E+12,2,1401,-9,22,1071861,11,79,1,1,1,10,2,0,6,1,,1,0,,0,7500,1,0
P,2.01E+12,1,1501,-9,22,1071861,38,35,5,0,1,15,2,1200,1,1,7690,6,0,4220,1200,1200,2,0
P,2.01E+12,1,1401,-9,22,1071861,2,46,5,17,1,14,1,8000,3,1,6170,6,0,9620,8000,8000,2,0
P,2.01E+12,1,1501,-9,22,1071861,13,60,4,0,1,13,2,0,6,1,,5,0,,0,8100,2,0
P,2.01E+12,1,1402,-9,22,1071861,18,82,1,0,1,19,1,0,6,1,,1,0,,0,20400,1,0
P,2.01E+12,2,1402,-9,22,1071861,21,85,1,1,1,13,2,0,6,1,,1,0,,0,8400,1,0
P,2.01E+12,1,1401,-9,22,1071861,14,52,3,0,1,19,2,47000,1,1,6770,4,0,4710,47000,47120,1,0
P,2.01E+12,1,1501,-9,22,1071861,10,69,3,0,1,1,1,0,6,1,,4,0,,0,14000,2,0
P,2.01E+12,1,1401,-9,22,1071861,8,24,1,0,1,19,2,19000,1,1,4970,1,0,4720,19000,19000,1,0
P,2.01E+12,2,1401,-9,22,1071861,9,28,1,1,2,19,1,28000,1,1,770,1,0,6440,28000,32000,1,0
P,2.01E+12,3,1401,-9,22,1071861,14,1,5,2,,,1,,,1,,,1,,,,1,1
P,2.01E+12,4,1401,-9,22,1071861,7,9,5,4,2,6,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1501,-9,22,1071861,12,71,3,0,1,12,2,7000,1,1,8680,4,0,4110,7000,19000,2,0
P,2.01E+12,1,1401,-9,22,1071861,12,44,1,0,1,20,1,24000,1,1,6390,1,0,9600,24000,24000,2,0
P,2.01E+12,2,1401,-9,22,1071861,15,45,1,1,1,14,2,24000,1,1,8190,1,0,3030,24000,24000,2,0
P,2.01E+12,3,1401,-9,22,1071861,16,25,5,4,1,13,2,0,6,1,,6,0,,0,0,2,0
P,2.01E+12,4,1401,-9,22,1071861,17,24,5,4,1,18,1,28000,1,1,7680,6,0,3930,28000,28000,2,0
P,2.01E+12,1,1401,-9,22,1071861,16,55,3,0,1,21,2,54000,1,1,8180,4,0,5000,54000,54000,2,0
P,2.01E+12,2,1401,-9,22,1071861,21,28,5,2,1,20,1,33000,1,1,6990,6,0,540,33000,33000,2,0
P,2.01E+12,1,1300,-9,22,1071861,14,54,3,16,1,19,1,0,6,1,,4,0,,0,0,1,0
P,2.01E+12,1,1402,-9,22,1071861,30,39,1,0,2,22,1,120000,1,1,8180,1,0,3258,120000,120000,1,0
P,2.01E+12,2,1402,-9,22,1071861,26,35,1,1,1,22,2,85000,1,1,8190,1,0,3258,85000,85000,1,0
P,2.01E+12,3,1402,-9,22,1071861,27,9,5,2,3,6,2,,,1,,,1,,,,1,1
P,2.01E+12,4,1402,-9,22,1071861,27,7,5,2,3,4,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1402,-9,22,1071861,15,92,2,0,1,16,2,0,6,1,,3,0,,0,41600,1,0
P,2.01E+12,1,1501,-9,22,1071861,20,46,3,0,1,19,2,0,1,1,7290,4,0,8740,48000,48000,1,0
P,2.01E+12,1,1600,-9,22,1071861,24,44,3,0,1,16,1,100000,1,1,2290,4,0,9630,100000,100000,1,0
P,2.01E+12,2,1600,-9,22,1071861,17,16,5,2,2,13,2,0,6,1,,6,1,,0,0,1,1
P,2.01E+12,3,1600,-9,22,1071861,20,13,5,2,2,10,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,6,61,5,0,1,21,1,0,6,1,,6,0,,0,8100,2,0
P,2.01E+12,2,1502,-9,22,1071861,9,59,5,5,1,22,1,0,6,1,,6,0,,0,5400,2,0
P,2.01E+12,1,1501,-9,22,1071861,20,38,5,0,1,15,2,16800,1,1,9070,6,0,8310,16800,16800,2,0
P,2.01E+12,2,1501,-9,22,1071861,30,18,5,2,1,16,2,11400,1,1,8680,6,0,4110,11400,11400,2,0
P,2.01E+12,3,1501,-9,22,1071861,28,17,5,2,2,12,2,0,3,1,9920,6,1,9920,0,0,2,1
P,2.01E+12,4,1501,-9,22,1071861,27,9,5,2,2,5,1,,,1,,,1,,,,2,1
P,2.01E+12,5,1501,-9,22,1071861,30,3,5,7,2,1,2,,,1,,,0,,,,2,1
P,2.01E+12,1,1600,-9,22,1071861,55,40,3,0,1,16,1,85000,1,1,770,4,0,6530,85000,85000,1,0
P,2.01E+12,2,1600,-9,22,1071861,33,8,5,2,2,4,1,,,1,,,1,,,,1,1
P,2.01E+12,3,1600,-9,22,1071861,47,18,5,4,2,12,1,3200,1,1,4970,6,0,5620,3200,3200,1,0
P,2.01E+12,4,1600,-9,22,1071861,42,16,5,4,2,10,2,0,6,1,,6,1,,0,0,1,1
P,2.01E+12,5,1600,-9,22,1071861,38,14,5,4,2,10,2,,,1,,,1,,,,1,1
P,2.01E+12,6,1600,-9,22,1071861,37,10,5,4,2,7,2,,,1,,,1,,,,1,1
P,2.01E+12,7,1600,-9,22,1071861,47,32,5,13,2,19,2,0,6,1,5380,6,0,4760,0,0,1,0
P,2.01E+12,1,1600,-9,22,1071861,52,20,5,0,1,17,1,9400,1,1,8680,6,0,4020,9400,9400,1,0
P,2.01E+12,1,1600,-9,22,1071861,25,39,1,0,1,19,1,62000,1,1,8180,1,0,1107,62000,62000,1,0
P,2.01E+12,2,1600,-9,22,1071861,26,40,1,1,1,18,2,29000,1,1,4870,1,0,5240,29000,29000,1,0
P,2.01E+12,3,1600,-9,22,1071861,24,16,5,2,2,13,1,0,6,1,,6,1,,0,0,1,1
P,2.01E+12,4,1600,-9,22,1071861,18,15,5,2,2,13,2,0,,1,,6,1,,,0,1,1
P,2.01E+12,5,1600,-9,22,1071861,21,13,5,2,2,9,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,27,56,1,0,1,16,1,0,1,1,8780,1,0,4220,-5200,-5200,1,0
P,2.01E+12,2,1600,-9,22,1071861,19,50,1,1,1,18,2,0,1,1,4195,1,0,4850,41800,41800,1,0
P,2.01E+12,3,1600,-9,22,1071861,44,27,5,2,1,21,2,29500,1,1,9370,6,0,5260,29500,29500,1,0
P,2.01E+12,1,1600,-9,22,1071861,26,61,1,0,1,16,1,57000,1,1,4690,1,0,7200,57000,57000,1,0
P,2.01E+12,2,1600,-9,22,1071861,17,58,1,1,1,16,2,0,6,1,8770,1,0,8740,0,11600,1,0
P,2.01E+12,1,1600,-9,22,1071861,6,48,5,17,1,14,1,0,6,1,,6,0,,0,360,2,0
P,2.01E+12,1,1600,-9,22,1071861,13,65,5,0,1,18,2,44600,1,1,8870,6,0,5700,44600,44720,1,0
P,2.01E+12,1,1402,-9,22,1071861,18,36,1,0,2,19,1,26100,1,1,8660,1,0,5240,26100,26100,2,0
P,2.01E+12,2,1402,-9,22,1071861,16,35,1,1,2,21,2,0,6,1,,1,0,,0,0,2,0
P,2.01E+12,3,1402,-9,22,1071861,14,12,5,2,3,9,2,,,1,,,1,,,,2,1
P,2.01E+12,4,1402,-9,22,1071861,13,8,5,2,3,6,2,,,1,,,1,,,,2,1
P,2.01E+12,5,1402,-9,22,1071861,13,4,5,2,1,1,1,,,1,,,1,,,,2,1
P,2.01E+12,6,1402,-9,22,1071861,19,15,5,4,3,12,1,0,,1,,6,1,,,0,2,1
P,2.01E+12,1,1401,-9,22,1071861,25,36,5,0,1,19,2,29000,1,1,7380,6,0,5940,29000,31000,2,0
P,2.01E+12,2,1401,-9,22,1071861,30,4,5,2,2,2,2,,,1,,,1,,,,2,1
P,2.01E+12,3,1401,-9,22,1071861,28,40,5,13,1,19,1,31000,1,1,6170,6,0,9130,31000,31000,2,0
P,2.01E+12,1,1600,-9,22,1071861,7,52,5,17,1,16,2,0,6,1,,6,0,,0,19800,1,0
P,2.01E+12,1,1501,-9,22,1071861,30,43,5,0,1,16,2,13500,1,1,8290,6,0,2010,13500,13500,2,0
P,2.01E+12,2,1501,-9,22,1071861,81,23,5,2,2,18,2,15600,1,1,5390,6,0,4760,15600,15600,2,0
P,2.01E+12,3,1501,-9,22,1071861,40,3,5,7,1,2,1,,,1,,,0,,,,2,1
P,2.01E+12,4,1501,-9,22,1071861,39,1,5,7,,,1,,,1,,,0,,,,2,1
P,2.01E+12,1,1401,-9,22,1071861,15,38,1,0,1,23,2,125000,1,1,7980,1,0,3010,125000,125000,1,0
P,2.01E+12,2,1401,-9,22,1071861,15,40,1,1,1,23,1,160000,1,1,7980,1,0,3010,485000,530000,1,0
P,2.01E+12,3,1401,-9,22,1071861,15,12,5,2,3,8,1,,,1,,,1,,,,1,1
P,2.01E+12,4,1401,-9,22,1071861,15,7,5,2,3,3,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,30,62,3,0,1,18,2,39000,1,1,8190,4,0,5010,39000,39000,2,0
P,2.01E+12,2,1502,-9,22,1071861,35,42,5,2,1,21,1,10600,1,1,5170,6,0,4760,10600,20800,2,0
P,2.01E+12,1,1600,-9,22,1071861,20,79,1,16,1,16,2,0,6,1,,2,0,,0,7200,1,0
P,2.01E+12,1,1501,-9,22,1071861,7,72,1,0,1,24,1,0,6,1,7860,1,0,230,0,50500,2,0
P,2.01E+12,2,1501,-9,22,1071861,7,73,1,1,1,22,2,55000,1,1,8190,1,0,420,55000,63000,2,0
P,2.01E+12,1,1600,-9,22,1071861,9,85,2,17,1,6,2,0,6,1,,3,0,,0,26400,1,0
P,2.01E+12,1,1501,-9,22,1071861,19,87,1,0,1,16,1,0,6,1,,1,0,,0,16400,1,0
P,2.01E+12,2,1501,-9,22,1071861,21,84,1,1,1,16,2,0,6,1,,1,0,,0,5500,1,0
P,2.01E+12,1,1501,-9,22,1071861,10,23,5,0,1,21,2,24000,1,1,7860,6,0,2310,24000,24000,1,0
P,2.01E+12,1,1501,-9,22,1071861,13,42,3,0,2,19,2,0,3,1,7690,4,0,4220,0,12800,2,0
P,2.01E+12,2,1501,-9,22,1071861,20,18,5,10,2,17,2,0,6,1,8290,6,0,5700,0,1500,2,0
P,2.01E+12,1,1502,-9,22,1071861,69,36,1,0,1,24,1,87000,1,1,7870,1,0,230,90500,91000,1,0
P,2.01E+12,2,1502,-9,22,1071861,56,35,1,1,1,24,2,52000,1,1,7870,1,0,2200,52000,52000,1,0
P,2.01E+12,3,1502,-9,22,1071861,61,10,5,2,2,7,2,,,1,,,1,,,,1,1
P,2.01E+12,4,1502,-9,22,1071861,61,6,5,2,2,3,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1402,-9,22,1071861,1,89,2,16,1,19,2,0,6,1,,3,0,,0,15900,1,0
P,2.01E+12,1,1501,-9,22,1071861,30,28,1,0,1,16,1,50000,1,1,770,2,0,8140,50000,50000,2,0
P,2.01E+12,1,1300,-9,22,1071861,6,47,3,0,1,19,1,48000,1,1,9090,4,0,1530,48000,86000,1,0
P,2.01E+12,2,1300,-9,22,1071861,6,55,3,13,1,19,1,7000,1,1,7370,4,0,2630,7000,7000,1,0
P,2.01E+12,1,1501,-9,22,1071861,13,56,1,0,1,21,1,77000,1,1,2070,1,0,7220,77000,77000,2,0
P,2.01E+12,2,1501,-9,22,1071861,15,55,1,1,1,22,2,79000,1,1,9480,1,0,2850,79000,79000,2,0
P,2.01E+12,3,1501,-9,22,1071861,18,24,5,2,1,16,1,3000,1,1,8680,6,0,4110,3000,3000,2,0
P,2.01E+12,1,1502,-9,22,1071861,11,36,1,0,1,23,1,50000,1,1,9470,1,0,2100,50000,50000,1,0
P,2.01E+12,2,1502,-9,22,1071861,11,33,1,1,1,22,2,95000,1,1,7070,1,0,410,95000,95500,1,0
P,2.01E+12,1,1600,-9,22,1071861,24,41,1,0,2,22,2,3000,1,1,7870,1,0,2340,3000,3000,1,0
P,2.01E+12,2,1600,-9,22,1071861,26,36,1,1,1,19,1,55000,1,1,8680,1,0,310,55000,55000,1,0
P,2.01E+12,3,1600,-9,22,1071861,21,2,5,2,,,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1502,-9,22,1071861,10,80,1,0,1,16,1,0,6,1,,1,0,,0,41800,1,0
P,2.01E+12,2,1502,-9,22,1071861,11,76,1,1,1,20,2,0,6,1,,1,0,,0,46300,1,0
P,2.01E+12,1,1600,-9,22,1071861,27,40,3,0,1,16,1,100000,1,1,770,4,0,6200,100000,100000,1,0
P,2.01E+12,1,1401,-9,22,1071861,1,33,5,17,1,1,2,0,6,1,,6,0,,0,0,1,0
P,2.01E+12,1,1600,-9,22,1071861,16,31,1,0,1,21,1,60000,1,1,6990,1,0,540,60000,60000,1,0
P,2.01E+12,2,1600,-9,22,1071861,16,33,1,1,2,21,2,45000,1,1,7860,1,0,2310,45000,45000,1,0
P,2.01E+12,3,1600,-9,22,1071861,20,2,5,2,,,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1402,-9,22,1071861,3,80,2,16,1,19,2,0,6,1,,3,0,,0,10400,1,0
P,2.01E+12,1,1600,-9,22,1071861,21,73,1,0,1,14,1,0,1,1,180,1,0,205,85000,94600,1,0
P,2.01E+12,2,1600,-9,22,1071861,16,67,1,1,1,16,2,0,1,1,180,1,0,205,60000,69600,1,0
P,2.01E+12,1,1600,-9,22,1071861,4,70,1,0,1,19,1,2400,1,1,9080,1,0,4465,2400,20400,1,0
P,2.01E+12,2,1600,-9,22,1071861,3,69,1,1,1,16,2,0,6,1,,1,0,,0,8200,1,0
P,2.01E+12,1,1502,-9,22,1071861,19,20,5,17,2,19,2,3000,1,1,8680,6,0,4060,3000,3000,1,0
P,2.01E+12,1,1502,-9,22,1071861,15,58,3,0,1,22,2,69000,3,1,8370,4,0,420,69120,77320,2,0
P,2.01E+12,2,1502,-9,22,1071861,18,28,5,2,1,20,1,9600,1,1,8180,6,0,5800,9600,9600,2,0
P,2.01E+12,3,1502,-9,22,1071861,19,25,5,2,2,21,2,15000,1,1,8090,6,0,136,15000,15000,2,0
P,2.01E+12,1,1502,-9,22,1071861,7,19,5,0,2,16,1,3500,6,1,8590,6,0,3955,3500,3500,1,0
P,2.01E+12,2,1502,-9,22,1071861,29,20,5,12,2,19,1,800,6,1,770,6,0,8965,800,800,1,0
P,2.01E+12,3,1502,-9,22,1071861,9,19,5,12,2,18,1,0,6,1,,6,0,,0,0,1,0
P,2.01E+12,1,1600,-9,22,1071861,59,54,1,0,1,21,1,0,3,1,3580,1,0,7330,0,180,1,0
P,2.01E+12,2,1600,-9,22,1071861,57,51,1,1,1,22,2,45000,1,1,7860,1,0,2310,45000,45000,1,0
P,2.01E+12,1,1502,-9,22,1071861,57,74,3,0,1,23,1,0,6,1,,4,0,,0,5100,1,0
P,2.01E+12,2,1502,-9,22,1071861,73,42,3,2,1,21,2,0,1,1,5170,4,0,4700,102000,102000,1,0
P,2.01E+12,1,1600,-9,22,1071861,4,34,1,0,1,18,1,40000,1,1,770,1,0,9130,40000,40000,1,0
P,2.01E+12,2,1600,-9,22,1071861,6,35,1,1,1,20,2,8000,1,1,7860,1,0,4050,8000,8000,1,0
P,2.01E+12,3,1600,-9,22,1071861,6,11,5,2,2,7,1,,,1,,,1,,,,1,1
P,2.01E+12,4,1600,-9,22,1071861,5,14,5,4,2,11,1,,,1,,,1,,,,1,1
P,2.01E+12,5,1600,-9,22,1071861,5,12,5,4,2,8,1,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,25,37,1,0,1,22,2,62000,1,1,9370,1,0,800,62000,62000,1,0
P,2.01E+12,2,1600,-9,22,1071861,27,40,1,1,1,21,1,285000,1,1,770,1,0,430,285000,285000,1,0
P,2.01E+12,3,1600,-9,22,1071861,22,6,5,2,2,3,2,,,1,,,1,,,,1,1
P,2.01E+12,4,1600,-9,22,1071861,23,2,5,2,,,2,,,1,,,1,,,,1,1
P,2.01E+12,5,1600,-9,22,1071861,22,2,5,2,,,2,,,1,,,1,,,,1,1
P,2.01E+12,1,1600,-9,22,1071861,19,53,1,0,1,16,1,9000,1,1,7680,1,0,3930,9000,9000,1,0
P,2.01E+12,2,1600,-9,22,1071861,19,50,1,1,1,16,2,35000,1,1,9090,1,0,4320,35000,35000,1,0
P,2.01E+12,1,1401,-9,22,1071861,11,37,5,0,2,18,2,42000,1,1,770,6,0,3940,42000,42000,2,0
P,2.01E+12,2,1401,-9,22,1071861,15,12,5,2,2,8,1,,,1,,,1,,,,2,1
P,2.01E+12,3,1401,-9,22,1071861,14,11,5,2,2,6,2,,,1,,,1,,,,2,1
P,2.01E+12,1,1402,-9,22,1071861,57,73,1,0,1,13,1,0,6,1,6990,1,0,5000,0,19200,2,0
P,2.01E+12,2,1402,-9,22,1071861,37,75,1,1,1,16,2,0,6,1,,1,0,,0,6000,2,0
P,2.01E+12,1,1401,-9,22,1071861,15,78,1,0,1,19,1,0,6,1,,1,0,,0,50500,1,0
P,2.01E+12,2,1401,-9,22,1071861,16,76,1,1,1,21,2,3500,1,1,8470,1,0,4600,3500,26300,1,0
P,2.01E+12,1,1501,-9,22,1071861,14,67,1,0,1,22,2,40000,6,1,7890,1,0,2550,40000,75000,2,0
P,2.01E+12,2,1501,-9,22,1071861,14,68,1,1,1,16,1,4000,1,1,7070,1,0,725,4000,40500,2,0
P,2.01E+12,1,1600,-9,22,1071861,17,46,1,0,1,16,1,41600,1,1,8680,1,0,4020,41600,41600,1,0
P,2.01E+12,2,1600,-9,22,1071861,18,49,1,1,1,21,2,110,1,1,8680,1,0,4140,110,110,1,0
P,2.01E+12,3,1600,-9,22,1071861,24,15,5,2,2,12,1,0,,1,,6,1,,,0,1,1
P,2.01E+12,4,1600,-9,22,1071861,22,8,5,2,2,5,2,,,1,,,1,,,,1,1
